ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C01832,Emerging,0,16076.74,16076.74,698.9886956521739,14,1,0.6086956521739131,96,26,SMB,1148.3385714285716,14,1.2488476112499867,Safety Solutions,0.7960140061656679,340.7440995587179,271.2370757670482,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Core Replacement Type 1,0.6960389068277755,256.12803637613774,178.27507844719162,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.6953562066237654,1831.080230376568,1273.2530030184207,supported segment-product estimate with shrinkage,2,Calibration Kits Type 2,0.6902116974358073,454.6333982636096,313.79328952653543,supported segment-product estimate with shrinkage,3,grp1,Safety Solutions,0.7960140061656679,340.7440995587179,271.2370757670482,supported segment-product estimate with shrinkage,0.5635886471546945,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.6960389068277755,256.12803637613774,178.27507844719162,supported segment-product estimate with shrinkage,0.5185998524526428,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.6953562066237654,1831.080230376568,1273.2530030184207,supported segment-product estimate with shrinkage,0.5182926373608383,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5635886471546945,Warm,Warm
C01833,Power,3,722625.15,722625.15,20072.920833333334,31,0,0.8611111111111112,111,27,Public Sector,23310.488709677422,31,2.0,Automation Modules,0.4247305986511557,6696.879294082047,2844.369551669997,supported segment-product estimate with shrinkage,1.0,Premium Products,0.24024287576685277,4011.7817536143098,963.8019854372893,supported segment-product estimate with shrinkage,2.0,Core Products,0.07511825475526497,1251.5091300858717,94.01118166233056,supported segment-product estimate with shrinkage,3.0,Sensors Type 1,0.7276780340066843,4456.814438847253,3243.125968792973,supported segment-product estimate with shrinkage,1,Monitoring Type 2,0.6634923345038259,2716.2478432197486,1802.209622588853,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.6353266729781998,7057.426135441154,4483.771066419222,supported segment-product estimate with shrinkage,3,grp3,Sensors Type 1,0.7276780340066843,4456.814438847253,3243.125968792973,supported segment-product estimate with shrinkage,0.7027777925274309,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Monitoring Type 2,0.6634923345038259,2716.2478432197486,1802.209622588853,supported segment-product estimate with shrinkage,0.6738942277511446,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Controllers Type 2,0.6353266729781998,7057.426135441154,4483.771066419222,supported segment-product estimate with shrinkage,0.6612196800646128,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.7027777925274309,Hot,Hot
C01834,Emerging,0,96618.58,96618.58,2760.5308571428573,26,0,0.7428571428571429,57,16,SMB,3716.099230769231,26,2.0,Safety Solutions,0.41831195562069295,545.6936402635434,228.27017382841777,supported segment-product estimate with shrinkage,1.0,Maintenance Kits,0.41824376152604187,804.9999929381237,336.686225074878,supported segment-product estimate with shrinkage,2.0,,,,,,,Installation Type 2,0.8330044167831566,3360.8940208338922,2799.6395636947345,supported segment-product estimate with shrinkage,1,Training Type 1,0.7256132519740719,4633.486845807477,3362.1194581654486,supported segment-product estimate with shrinkage,2,Sensors Type 2,0.7236501721845777,2009.0362590360328,1453.839434776485,supported segment-product estimate with shrinkage,3,grp3,Installation Type 2,0.8330044167831566,3360.8940208338922,2799.6395636947345,supported segment-product estimate with shrinkage,0.5996558714903713,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 1,0.7256132519740719,4633.486845807477,3362.1194581654486,supported segment-product estimate with shrinkage,0.5513298473262831,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.7236501721845777,2009.0362590360328,1453.839434776485,supported segment-product estimate with shrinkage,0.5504464614210107,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5996558714903713,Hot,Hot
C01835,Power,3,477488.46,477488.46,13642.52742857143,26,0,0.7428571428571429,109,29,Mid-Market,18364.94076923077,26,2.0,Service Contracts,0.6249502981213373,8911.756774312005,5569.405052891135,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.34929901469594365,1382.3801644531381,482.8640293786977,supported segment-product estimate with shrinkage,2.0,,,,,,,Monitoring Type 2,0.7926495004917217,4340.902609324261,3440.8142849640867,supported segment-product estimate with shrinkage,1,Premium Plus Type 2,0.7313136807302374,3572.290081273368,2612.4646079721456,supported segment-product estimate with shrinkage,2,Training Type 2,0.6372280683636772,6067.017827170418,3866.074050735799,supported segment-product estimate with shrinkage,3,grp3,Monitoring Type 2,0.7926495004917217,4340.902609324261,3440.8142849640867,supported segment-product estimate with shrinkage,0.6783795263819963,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Plus Type 2,0.7313136807302374,3572.290081273368,2612.4646079721456,supported segment-product estimate with shrinkage,0.6507784074893284,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Training Type 2,0.6372280683636772,6067.017827170418,3866.074050735799,supported segment-product estimate with shrinkage,0.6084398819243764,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.6783795263819963,Hot,Hot
C01836,Dormant,2,3816.8,3816.8,346.9818181818182,5,25,0.4545454545454545,59,26,Mid-Market,763.3599999999999,5,0.5,Safety Solutions,0.3505455894823663,345.59504111328454,121.14681740923895,supported segment-product estimate with shrinkage,1.0,Premium Products,0.30579638477706295,950.924623415383,290.7893120359142,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.04916909740489552,2227.9391935780013,109.54575922122113,supported segment-product estimate with shrinkage,3.0,Core Basic Type 2,0.660288376312815,203.6271243020714,134.4526232786625,supported segment-product estimate with shrinkage,1,Core Basic Type 1,0.64065056268513,266.72221550148845,170.8757374416531,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.5618655072356038,429.5222004563671,241.33370902836938,supported segment-product estimate with shrinkage,3,grp3,Core Basic Type 2,0.660288376312815,203.6271243020714,134.4526232786625,supported segment-product estimate with shrinkage,0.3702569412957555,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 1,0.64065056268513,266.72221550148845,170.8757374416531,supported segment-product estimate with shrinkage,0.36141992516329724,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 2,0.5618655072356038,429.5222004563671,241.33370902836938,supported segment-product estimate with shrinkage,0.32596665021101046,Warm,low inactivity risk; recent sales activity but no recent sales,0.3702569412957555,Cold,Cold
C01837,Core,4,485489.24,485489.24,13485.812222222225,28,0,0.7777777777777778,97,25,Distributor,17338.90142857143,28,2.0,Safety Solutions,0.6017203790149422,1486.3324731320101,894.3565390752096,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Extended Support Type 2,0.913718981703025,9141.3615683703,8352.635583630477,supported segment-product estimate with shrinkage,1,Premium Custom Type 1,0.910865334912326,5221.988397527532,4756.528210622196,supported segment-product estimate with shrinkage,2,Core Replacement Type 1,0.8975276257647817,1097.1895247349823,984.757909149378,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.913718981703025,9141.3615683703,8352.635583630477,supported segment-product estimate with shrinkage,0.731024498707436,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Custom Type 1,0.910865334912326,5221.988397527532,4756.528210622196,supported segment-product estimate with shrinkage,0.7297403576516214,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.8975276257647817,1097.1895247349823,984.757909149378,supported segment-product estimate with shrinkage,0.7237383885352265,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.731024498707436,Hot,Hot
C01838,Power,3,790699.39,790699.39,22591.411142857145,30,0,0.8571428571428571,105,22,Mid-Market,26356.646333333334,30,2.0,Premium Products,0.5474425941369965,3803.698493661532,2082.3065706850552,supported segment-product estimate with shrinkage,1.0,Maintenance Kits,0.07963334980541834,1913.4855222580816,152.3772619415814,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.07639752265689963,1382.3801644531381,105.61041993425725,supported segment-product estimate with shrinkage,3.0,Installation Type 1,0.7235557546702562,10103.82101932746,7310.6778426926785,supported segment-product estimate with shrinkage,1,Training Type 1,0.6850153725759786,9168.20674483547,6280.362559167069,supported segment-product estimate with shrinkage,2,Sensors Type 1,0.617284278486261,6430.617162879434,3969.518875609398,supported segment-product estimate with shrinkage,3,grp3,Installation Type 1,0.7235557546702562,10103.82101932746,7310.6778426926785,supported segment-product estimate with shrinkage,0.705804265003611,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 1,0.6850153725759786,9168.20674483547,6280.362559167069,supported segment-product estimate with shrinkage,0.6884610930611861,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 1,0.617284278486261,6430.617162879434,3969.518875609398,supported segment-product estimate with shrinkage,0.6579821007208132,Hot,recent/frequent buyer; low inactivity risk,0.705804265003611,Hot,Hot
C01839,Emerging,0,2128.95,2128.95,70.96499999999999,4,4,0.1333333333333333,57,23,Mid-Market,532.2375,4,0.5,Core Products,0.8246418326859619,326.7520733547343,269.453428605186,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.29939938027114965,2227.9391935780013,667.0436138390585,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Advanced Type 1,0.5877102247024436,319.2493636623499,187.6261152541118,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5149150695339595,203.6271243020714,104.85067486900131,supported segment-product estimate with shrinkage,2,Core Basic Type 1,0.489926952853742,266.72221550148845,130.67440229904335,supported segment-product estimate with shrinkage,3,grp1,Core Products,0.8246418326859619,326.7520733547343,269.453428605186,supported segment-product estimate with shrinkage,0.48673380615692163,Hot,high model probability,grp3,Core Advanced Type 1,0.5877102247024436,319.2493636623499,187.6261152541118,supported segment-product estimate with shrinkage,0.38011458256433844,Warm,moderate model fit,grp3,Core Basic Type 2,0.5149150695339595,203.6271243020714,104.85067486900131,supported segment-product estimate with shrinkage,0.3473567627385206,Warm,moderate model fit,0.48673380615692163,Warm,Warm
C01840,Dormant,2,2355.71,2355.71,294.46375,5,28,0.625,42,22,SMB,471.142,5,0.5123789933552184,Maintenance Kits,0.37908895993840974,206.23254301629686,78.18048023750133,supported segment-product estimate with shrinkage,1.0,Premium Products,0.3273747253076353,387.2580201265122,126.77848796209562,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.21099926160044238,1049.7255159801368,221.49130875495226,supported segment-product estimate with shrinkage,3.0,Repair Kits Type 1,0.4682888776902255,162.65102305511036,76.16766504164463,supported segment-product estimate with shrinkage,1,Core Advanced Type 1,0.44623741208342965,143.8985842405764,64.21293183398421,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.40648027733027614,313.1956573835322,127.30785767189631,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 1,0.4682888776902255,162.65102305511036,76.16766504164463,supported segment-product estimate with shrinkage,0.26475218998647,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Core Advanced Type 1,0.44623741208342965,143.8985842405764,64.21293183398421,supported segment-product estimate with shrinkage,0.2548290304634119,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 2,0.40648027733027614,313.1956573835322,127.30785767189631,supported segment-product estimate with shrinkage,0.2369383198244928,Cold,low inactivity risk; recent sales activity but no recent sales,0.26475218998647,Cold,Cold
C01841,Emerging,0,5644.3,5644.3,171.03939393939393,14,0,0.4242424242424242,20,7,SMB,403.1642857142857,14,0.5,,,,,,,,,,,,,,,,,,,Core Replacement Type 2,0.9280102030890092,151.23921965367964,140.3515389458345,supported segment-product estimate with shrinkage,1,Core Replacement Type 1,0.9108444770991556,102.5457526077886,93.40323241278058,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.834965700195346,305.6289011114886,255.1896494164882,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.9280102030890092,151.23921965367964,140.3515389458345,supported segment-product estimate with shrinkage,0.571626657107518,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.9108444770991556,102.5457526077886,93.40323241278058,supported segment-product estimate with shrinkage,0.5639020804120839,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 2,0.834965700195346,305.6289011114886,255.1896494164882,supported segment-product estimate with shrinkage,0.5297566308053696,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.571626657107518,Hot,Hot
C01842,Core,4,214388.74,214388.74,5955.2427777777775,26,0,0.7222222222222222,103,30,Mid-Market,8245.72076923077,26,2.0,,,,,,,,,,,,,,,,,,,Core Replacement Type 2,0.8980058026794502,1121.1245015423697,1006.7763079111542,supported segment-product estimate with shrinkage,1,Training Type 1,0.8667320474816171,9168.20674483547,7946.378603686019,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.781834702071861,2663.0513381565606,2082.0659495697055,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.8980058026794502,1121.1245015423697,1006.7763079111542,supported segment-product estimate with shrinkage,0.678536455730928,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 1,0.8667320474816171,9168.20674483547,7946.378603686019,supported segment-product estimate with shrinkage,0.6644632658919031,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 2,0.781834702071861,2663.0513381565606,2082.0659495697055,supported segment-product estimate with shrinkage,0.6262594604575128,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.678536455730928,Hot,Hot
