Month_Year,Customer_ID,SF_Activity_Count,SF_Selling_Time,SF_Activity_Time_,Activity_Type,Sales_Rep,Opportunity_Stage
2024-08-01,C00782,4,4.5,1.1,Email,Rep_09,Proposal
2024-09-01,C00782,7,4.89,2.73,Call,Rep_09,Nurture
2024-10-01,C00782,2,1.74,1.43,Email,Rep_18,Prospecting
2024-11-01,C00782,4,3.46,1.81,Account Review,Rep_18,Qualification
2024-12-01,C00782,2,1.45,0.3,Account Review,Rep_22,Qualification
2025-01-01,C00782,4,2.62,1.6,Call,Rep_07,Negotiation
2025-02-01,C00782,1,1.05,0.57,Demo,Rep_19,Proposal
2025-03-01,C00782,1,0.56,0.5,Call,Rep_24,Prospecting
2025-05-01,C00782,7,8.07,5.66,Demo,Rep_19,Prospecting
2025-06-01,C00782,1,0.99,0.21,Meeting,Rep_10,Prospecting
2025-08-01,C00782,1,0.76,0.34,Call,Rep_09,Closed Won
2025-09-01,C00782,5,3.24,4.43,Call,Rep_25,Proposal
2025-10-01,C00782,4,2.11,0.95,Email,Rep_17,Qualification
2025-11-01,C00782,3,2.35,1.84,Email,Rep_16,Nurture
2025-12-01,C00782,1,0.47,0.89,Call,Rep_04,Prospecting
2023-01-01,C00783,2,1.93,1.43,Meeting,Rep_04,Nurture
2023-02-01,C00783,6,4.13,2.22,Demo,Rep_21,Prospecting
2023-03-01,C00783,6,4.23,4.79,Call,Rep_09,Qualification
2023-06-01,C00783,8,6.57,5.04,Call,Rep_12,Nurture
2023-07-01,C00783,4,3.62,3.17,Call,Rep_20,Qualification
2023-08-01,C00783,8,2.21,2.39,Email,Rep_13,Closed Won
2023-09-01,C00783,5,1.84,2.15,Email,Rep_08,Prospecting
2023-10-01,C00783,4,1.81,0.92,Meeting,Rep_07,Prospecting
2023-11-01,C00783,2,0.53,0.48,Email,Rep_03,Closed Won
2024-01-01,C00783,1,0.32,0.68,Proposal,Rep_03,Qualification
2024-03-01,C00783,4,1.03,1.37,Meeting,Rep_08,Qualification
2024-04-01,C00783,1,0.36,0.46,Account Review,Rep_17,Prospecting
2024-05-01,C00783,3,1.84,2.4,Email,Rep_04,Nurture
2024-08-01,C00783,3,1.6,1.7,Email,Rep_18,Negotiation
2024-09-01,C00783,2,1.53,1.15,Demo,Rep_06,Prospecting
2024-11-01,C00783,4,3.64,1.56,Email,Rep_19,Prospecting
2025-01-01,C00783,5,2.47,3.73,Call,Rep_22,Qualification
2025-04-01,C00783,4,1.82,0.71,Call,Rep_06,Prospecting
2025-06-01,C00783,7,1.78,1.4,Email,Rep_14,Qualification
2025-09-01,C00783,2,0.94,0.31,Call,Rep_07,Prospecting
2025-10-01,C00783,6,4.82,3.23,Call,Rep_23,Qualification
2025-11-01,C00783,5,3.58,2.51,Email,Rep_22,Nurture
2025-12-01,C00783,3,2.38,2.24,Call,Rep_02,Prospecting
2023-01-01,C00784,3,2.84,0.52,Meeting,Rep_10,Nurture
2023-02-01,C00784,3,1.48,2.4,Meeting,Rep_19,Qualification
2023-05-01,C00784,2,0.75,1.54,Call,Rep_14,Negotiation
2023-06-01,C00784,1,0.99,0.47,Meeting,Rep_07,Proposal
2023-09-01,C00784,3,3.03,2.26,Meeting,Rep_19,Negotiation
2024-02-01,C00784,1,0.82,0.7,Proposal,Rep_06,Prospecting
2024-05-01,C00784,2,1.25,0.66,Proposal,Rep_10,Prospecting
2024-07-01,C00784,6,5.16,4.31,Proposal,Rep_15,Nurture
2025-03-01,C00784,1,0.35,0.59,Call,Rep_17,Prospecting
2025-06-01,C00784,2,1.39,1.28,Meeting,Rep_02,Closed Won
2023-01-01,C00785,6,4.59,3.52,Email,Rep_08,Negotiation
2023-02-01,C00785,3,1.82,1.76,Proposal,Rep_04,Qualification
2023-04-01,C00785,4,4.71,3.25,Call,Rep_12,Nurture
2023-05-01,C00785,3,0.78,1.71,Meeting,Rep_12,Proposal
2023-06-01,C00785,3,2.17,1.6,Call,Rep_23,Qualification
2023-09-01,C00785,7,2.51,1.12,Call,Rep_20,Prospecting
2023-10-01,C00785,5,5.91,1.13,Email,Rep_09,Prospecting
2023-11-01,C00785,1,0.54,0.29,Meeting,Rep_03,Prospecting
2024-01-01,C00785,1,0.46,0.2,Call,Rep_03,Prospecting
2024-03-01,C00785,2,1.32,1.12,Account Review,Rep_02,Prospecting
2024-04-01,C00785,5,2.7,4.44,Meeting,Rep_16,Proposal
2024-05-01,C00785,3,1.99,1.36,Email,Rep_05,Nurture
2024-06-01,C00785,10,10.39,8.23,Meeting,Rep_16,Nurture
2024-07-01,C00785,6,6.96,1.08,Email,Rep_16,Closed Won
2024-08-01,C00785,1,1.0,0.32,Account Review,Rep_03,Prospecting
2024-09-01,C00785,5,3.12,1.14,Email,Rep_02,Qualification
2024-10-01,C00785,6,5.62,3.07,Call,Rep_03,Nurture
2024-12-01,C00785,3,1.22,1.65,Email,Rep_22,Closed Won
2025-03-01,C00785,4,2.06,2.58,Call,Rep_15,Prospecting
2025-05-01,C00785,4,4.39,0.88,Email,Rep_18,Qualification
2025-06-01,C00785,3,3.04,1.61,Email,Rep_13,Closed Lost
2025-07-01,C00785,6,5.96,1.89,Meeting,Rep_04,Prospecting
2025-09-01,C00785,4,3.82,1.8,Email,Rep_13,Proposal
2025-10-01,C00785,3,1.93,1.49,Proposal,Rep_20,Negotiation
2025-11-01,C00785,4,2.88,1.01,Account Review,Rep_16,Prospecting
2023-03-01,C00786,2,2.1,0.51,Email,Rep_03,Closed Won
2023-04-01,C00786,8,3.72,3.45,Meeting,Rep_10,Prospecting
2023-05-01,C00786,3,3.15,0.8,Email,Rep_05,Prospecting
2023-07-01,C00786,1,0.58,0.8,Email,Rep_22,Qualification
2023-11-01,C00786,1,1.07,0.18,Call,Rep_15,Proposal
2023-12-01,C00786,2,0.94,0.51,Email,Rep_24,Closed Won
2024-02-01,C00786,7,5.27,1.88,Call,Rep_24,Proposal
2024-03-01,C00786,5,5.85,1.79,Meeting,Rep_16,Closed Won
2024-04-01,C00786,1,0.32,0.31,Email,Rep_25,Prospecting
2024-05-01,C00786,7,7.3,1.45,Email,Rep_24,Negotiation
2024-06-01,C00786,5,5.49,3.02,Call,Rep_13,Closed Won
2024-08-01,C00786,5,3.55,2.58,Proposal,Rep_23,Closed Lost
2024-09-01,C00786,2,1.42,1.64,Email,Rep_18,Proposal
2024-12-01,C00786,6,4.51,1.25,Call,Rep_18,Closed Won
2025-03-01,C00786,4,1.88,1.43,Meeting,Rep_25,Proposal
2025-04-01,C00786,2,1.02,0.78,Account Review,Rep_01,Prospecting
2025-05-01,C00786,3,2.06,2.23,Meeting,Rep_18,Negotiation
2025-06-01,C00786,5,3.05,3.28,Email,Rep_16,Prospecting
2025-07-01,C00786,1,1.03,0.46,Account Review,Rep_22,Closed Won
2025-08-01,C00786,2,0.72,0.76,Email,Rep_19,Qualification
2023-01-01,C00787,1,0.42,0.68,Email,Rep_14,Nurture
2023-02-01,C00787,1,0.78,0.87,Account Review,Rep_10,Closed Lost
2023-05-01,C00787,2,0.6,0.98,Meeting,Rep_16,Closed Lost
2023-06-01,C00787,4,1.58,3.57,Email,Rep_17,Nurture
2023-07-01,C00787,5,1.34,2.75,Email,Rep_03,Negotiation
2023-11-01,C00787,7,5.47,2.52,Email,Rep_02,Qualification
2023-12-01,C00787,4,4.71,2.39,Meeting,Rep_04,Closed Won
2024-02-01,C00787,2,0.9,1.28,Demo,Rep_01,Prospecting
2024-05-01,C00787,1,0.28,0.55,Call,Rep_14,Negotiation
2024-07-01,C00787,5,4.34,2.6,Email,Rep_17,Closed Won
2024-12-01,C00787,2,1.04,1.55,Email,Rep_22,Closed Lost
2025-03-01,C00787,1,0.29,0.52,Meeting,Rep_20,Prospecting
2025-05-01,C00787,1,0.57,0.62,Email,Rep_10,Proposal
2025-06-01,C00787,2,1.06,1.42,Call,Rep_19,Qualification
2025-10-01,C00787,1,1.06,0.83,Call,Rep_25,Prospecting
2025-11-01,C00787,1,0.81,0.51,Email,Rep_16,Closed Lost
2023-01-01,C00788,2,0.69,1.22,Email,Rep_16,Closed Won
2023-02-01,C00788,4,3.92,1.81,Meeting,Rep_04,Prospecting
2023-05-01,C00788,5,2.92,1.09,Call,Rep_15,Proposal
2023-06-01,C00788,2,2.03,1.15,Call,Rep_18,Qualification
2023-07-01,C00788,3,3.06,1.3,Email,Rep_21,Prospecting
2023-09-01,C00788,1,0.73,0.68,Meeting,Rep_10,Prospecting
2024-01-01,C00788,7,7.82,3.21,Email,Rep_02,Proposal
2024-05-01,C00788,3,3.58,0.95,Call,Rep_22,Proposal
2024-08-01,C00788,3,2.08,2.65,Email,Rep_02,Prospecting
2024-09-01,C00788,2,1.44,1.51,Email,Rep_21,Nurture
2024-11-01,C00788,6,7.09,2.15,Email,Rep_20,
2025-02-01,C00788,2,1.25,1.2,Demo,Rep_15,Proposal
2025-03-01,C00788,3,2.46,2.36,Email,Rep_02,Closed Lost
2025-05-01,C00788,1,0.61,0.78,Email,Rep_21,Prospecting
2025-07-01,C00788,5,3.33,1.46,Account Review,Rep_24,Negotiation
2025-08-01,C00788,2,1.1,0.32,Call,Rep_09,Prospecting
2025-10-01,C00788,3,2.18,1.08,Meeting,Rep_03,Nurture
2023-04-01,C00789,6,2.3,3.49,Account Review,Rep_21,Proposal
2024-11-01,C00789,3,2.7,1.85,Demo,Rep_25,Nurture
2025-02-01,C00789,5,3.57,3.99,Meeting,Rep_09,Negotiation
2025-04-01,C00789,1,0.36,0.62,Email,Rep_24,Qualification
2025-05-01,C00789,1,0.85,0.52,Email,Rep_04,Nurture
2025-06-01,C00789,4,2.5,2.87,Call,Rep_08,Closed Won
2025-09-01,C00789,8,8.55,4.84,Call,Rep_08,Qualification
2025-10-01,C00789,1,0.33,0.75,Account Review,Rep_22,Proposal
2025-11-01,C00789,7,8.32,1.31,Meeting,Rep_03,Proposal
2023-03-01,C00790,1,0.83,0.44,Email,Rep_18,Proposal
2023-05-01,C00790,2,1.62,1.22,Meeting,Rep_10,Nurture
2023-06-01,C00790,2,2.0,1.63,Email,Rep_24,Prospecting
2023-08-01,C00790,5,4.44,3.12,Proposal,Rep_15,Nurture
2023-10-01,C00790,3,3.18,1.49,Email,Rep_14,Qualification
2023-11-01,C00790,3,3.04,2.39,Proposal,Rep_19,Closed Lost
2023-12-01,C00790,4,1.55,0.91,Call,Rep_04,Prospecting
2024-01-01,C00790,2,1.63,0.92,Call,Rep_18,Qualification
2024-03-01,C00790,2,0.87,0.44,Proposal,Rep_10,Qualification
2024-06-01,C00790,2,1.36,1.7,Email,Rep_12,Prospecting
2024-07-01,C00790,2,0.61,1.55,Email,Rep_13,Prospecting
2024-08-01,C00790,1,0.58,0.78,Call,Rep_23,Negotiation
2024-10-01,C00790,1,1.03,0.68,Meeting,Rep_23,Negotiation
2024-11-01,C00790,4,2.82,3.22,Proposal,Rep_15,Qualification
2024-12-01,C00790,1,0.85,0.5,Email,Rep_25,Proposal
2025-02-01,C00790,1,1.08,0.85,Email,Rep_11,Negotiation
2025-03-01,C00790,4,3.36,1.11,Meeting,Rep_03,Nurture
2025-05-01,C00790,1,0.47,0.71,Meeting,Rep_07,Prospecting
2025-07-01,C00790,2,2.16,1.02,Demo,Rep_25,Prospecting
2025-08-01,C00790,3,2.02,1.47,Meeting,Rep_12,Closed Won
2025-09-01,C00790,1,0.81,0.82,Email,Rep_08,Prospecting
2025-12-01,C00790,1,0.36,0.56,Meeting,Rep_23,Nurture
2023-01-01,C00791,2,2.2,0.96,Email,Rep_09,Closed Won
2023-02-01,C00791,1,1.03,0.45,Call,Rep_21,Negotiation
2023-04-01,C00791,2,1.64,1.56,Email,Rep_05,Closed Lost
2023-05-01,C00791,3,1.44,0.81,Account Review,Rep_08,Prospecting
2023-06-01,C00791,1,0.63,0.16,Call,Rep_05,Proposal
2023-08-01,C00791,2,0.67,1.12,Call,Rep_09,Closed Won
2023-10-01,C00791,1,0.66,0.55,Email,Rep_12,Closed Lost
2023-12-01,C00791,4,3.04,2.53,Account Review,Rep_11,Negotiation
2024-01-01,C00791,1,1.01,0.66,Email,Rep_07,Qualification
2024-02-01,C00791,1,1.07,0.89,Call,Rep_12,Negotiation
2024-04-01,C00791,2,2.24,0.66,Call,Rep_02,Proposal
2024-05-01,C00791,1,0.96,0.86,Proposal,Rep_03,Closed Lost
2024-07-01,C00791,4,2.25,1.92,Meeting,Rep_08,Qualification
2024-09-01,C00791,6,4.3,1.01,Proposal,Rep_06,Prospecting
2024-10-01,C00791,5,3.21,2.75,Email,Rep_25,Prospecting
2024-11-01,C00791,2,1.49,1.36,Account Review,Rep_22,Qualification
2025-01-01,C00791,1,0.31,0.7,Call,Rep_12,Negotiation
2025-02-01,C00791,5,5.28,1.48,Account Review,Rep_19,Qualification
2025-04-01,C00791,5,5.14,3.25,Email,Rep_18,Nurture
2025-05-01,C00791,2,0.8,0.67,Email,Rep_06,Proposal
2025-06-01,C00791,5,5.98,1.11,Meeting,Rep_09,Proposal
2025-07-01,C00791,2,2.23,0.57,Email,Rep_07,Qualification
2025-08-01,C00791,3,2.38,1.55,Call,Rep_23,Prospecting
2025-10-01,C00791,4,2.28,2.98,Proposal,Rep_23,Prospecting
2025-11-01,C00791,3,3.08,0.48,Email,Rep_01,Qualification
2025-12-01,C00791,3,2.07,2.5,Call,Rep_13,Closed Lost
2023-01-01,C00792,4,1.7,0.97,Email,Rep_21,Nurture
2023-02-01,C00792,4,3.88,2.89,Meeting,Rep_12,Nurture
2023-03-01,C00792,6,6.53,3.19,Call,Rep_14,Proposal
2023-04-01,C00792,4,1.01,0.6,Call,Rep_13,Proposal
2023-07-01,C00792,3,2.26,2.23,Proposal,Rep_02,Prospecting
2023-08-01,C00792,3,1.36,0.86,Email,Rep_18,Prospecting
2023-10-01,C00792,4,2.39,1.62,Meeting,Rep_07,Closed Won
2023-11-01,C00792,2,0.58,0.46,Meeting,Rep_03,Qualification
2024-01-01,C00792,1,0.29,0.42,Meeting,Rep_22,Closed Won
2024-02-01,C00792,5,3.69,2.28,Email,Rep_13,Nurture
2024-03-01,C00792,4,3.99,1.02,Meeting,Rep_20,Prospecting
2024-04-01,C00792,1,0.75,0.29,Meeting,Rep_13,Prospecting
2024-05-01,C00792,3,1.68,1.04,Meeting,Rep_07,Closed Won
2024-06-01,C00792,6,5.12,2.71,Email,Rep_18,Qualification
2024-07-01,C00792,3,3.09,0.52,Call,Rep_12,
2024-08-01,C00792,6,2.49,1.2,Meeting,Rep_04,Closed Won
2024-09-01,C00792,8,7.33,5.39,Meeting,Rep_06,Closed Lost
2024-10-01,C00792,4,1.47,1.82,Email,Rep_21,Nurture
2024-11-01,C00792,3,0.79,1.76,Account Review,Rep_16,Closed Lost
2024-12-01,C00792,6,3.33,2.48,Meeting,Rep_14,Nurture
2025-02-01,C00792,1,0.74,0.18,Email,Rep_12,Closed Lost
2025-04-01,C00792,3,1.58,0.77,Call,Rep_23,Qualification
2025-05-01,C00792,3,0.84,1.59,Meeting,Rep_25,Prospecting
2025-06-01,C00792,7,6.44,5.79,Call,Rep_22,Negotiation
2025-07-01,C00792,5,4.75,2.9,Email,Rep_05,
2025-08-01,C00792,3,1.56,2.6,Call,Rep_08,Nurture
2025-09-01,C00792,5,2.12,1.7,Email,Rep_08,Qualification
2025-10-01,C00792,9,4.47,4.51,Email,Rep_17,Closed Won
2023-02-01,C00793,1,1.2,0.64,Email,Rep_12,Closed Won
2023-04-01,C00793,3,2.21,1.98,Email,Rep_25,Closed Won
2023-06-01,C00793,3,2.46,2.36,Email,Rep_18,Qualification
2023-07-01,C00793,3,2.68,1.59,Call,Rep_21,Prospecting
2023-08-01,C00793,3,1.0,1.84,Email,Rep_25,Closed Lost
2023-09-01,C00793,1,1.09,0.61,Meeting,Rep_22,Nurture
2023-10-01,C00793,2,0.89,0.57,Meeting,Rep_25,Closed Won
2023-11-01,C00793,4,1.41,2.42,Email,Rep_12,Negotiation
2024-02-01,C00793,2,1.91,1.17,Email,Rep_17,Qualification
2024-06-01,C00793,4,4.02,2.89,Email,Rep_20,Nurture
2024-07-01,C00793,4,2.28,2.93,Call,Rep_25,Proposal
2024-08-01,C00793,3,1.35,1.97,Email,Rep_14,Closed Won
2024-09-01,C00793,1,1.12,0.32,Call,Rep_24,Qualification
2024-10-01,C00793,3,1.72,2.58,Meeting,Rep_15,Closed Won
2024-11-01,C00793,3,1.05,1.74,Call,Rep_04,Nurture
2025-01-01,C00793,3,0.92,1.92,Call,Rep_20,
2025-05-01,C00793,1,1.08,0.66,Call,Rep_22,Closed Won
2025-06-01,C00793,1,1.06,0.79,Account Review,Rep_02,
2025-08-01,C00793,2,1.15,1.7,Call,Rep_16,Qualification
2025-09-01,C00793,4,3.02,2.81,Email,Rep_24,Prospecting
2025-11-01,C00793,2,0.94,0.58,Email,Rep_14,Prospecting
2025-12-01,C00793,1,0.72,0.7,Call,Rep_05,Closed Won
2023-02-01,C00794,6,2.75,1.32,Email,Rep_20,Qualification
2023-04-01,C00794,3,0.98,2.0,Call,Rep_24,Proposal
2023-05-01,C00794,3,2.78,1.93,Demo,Rep_15,Qualification
2023-07-01,C00794,3,1.96,2.24,Call,Rep_25,Nurture
2023-09-01,C00794,5,5.72,4.24,Call,Rep_18,Qualification
2023-10-01,C00794,3,2.81,2.46,Email,Rep_12,Negotiation
2023-11-01,C00794,2,2.31,0.77,Email,Rep_10,Closed Won
2023-12-01,C00794,1,0.42,0.67,Demo,Rep_09,Qualification
2024-01-01,C00794,1,1.2,0.19,Meeting,Rep_24,Prospecting
2024-04-01,C00794,5,4.6,1.98,Email,Rep_07,Prospecting
2024-08-01,C00794,1,0.61,0.34,Call,Rep_14,Qualification
2024-10-01,C00794,1,0.34,0.42,Email,Rep_07,Closed Lost
2024-12-01,C00794,4,2.77,2.96,Call,Rep_05,
2025-02-01,C00794,9,5.55,6.3,Call,Rep_19,Proposal
2025-03-01,C00794,4,2.72,2.36,Account Review,Rep_12,Closed Lost
2025-05-01,C00794,1,0.81,0.65,Call,Rep_16,Closed Lost
2025-06-01,C00794,2,2.11,1.18,Account Review,Rep_03,Closed Lost
2025-07-01,C00794,5,1.39,3.66,Meeting,Rep_02,Prospecting
2025-09-01,C00794,2,0.7,1.01,Email,Rep_05,
2025-11-01,C00794,1,0.7,0.36,Email,Rep_05,Qualification
2025-12-01,C00794,1,0.79,0.81,Call,Rep_20,Nurture
2023-01-01,C00795,1,1.18,0.65,Email,Rep_13,Proposal
2023-02-01,C00795,6,5.51,2.35,Meeting,Rep_16,Qualification
2023-03-01,C00795,2,1.2,1.54,Call,Rep_15,Prospecting
2023-05-01,C00795,5,4.6,3.51,Demo,Rep_01,Negotiation
2023-06-01,C00795,1,0.9,0.89,Email,Rep_09,Qualification
2023-10-01,C00795,3,3.05,0.63,Account Review,Rep_21,Proposal
2023-11-01,C00795,4,4.36,1.63,Meeting,Rep_06,Qualification
2023-12-01,C00795,1,0.44,0.65,Call,Rep_22,Closed Won
2024-01-01,C00795,1,0.27,0.54,Call,Rep_05,Proposal
2024-02-01,C00795,4,2.49,0.62,Call,Rep_11,Proposal
2024-03-01,C00795,5,4.09,0.98,Proposal,Rep_02,Negotiation
2024-04-01,C00795,3,3.13,0.87,Account Review,Rep_23,Prospecting
2024-05-01,C00795,7,2.46,4.58,Email,Rep_06,Nurture
2024-07-01,C00795,9,6.05,2.55,Email,Rep_01,Negotiation
2024-08-01,C00795,4,2.5,2.44,Email,Rep_20,Qualification
2024-09-01,C00795,4,4.61,2.03,Email,Rep_11,Negotiation
2024-10-01,C00795,5,5.99,1.32,Meeting,Rep_12,Proposal
2024-12-01,C00795,3,2.46,0.69,Meeting,Rep_11,Proposal
2025-01-01,C00795,3,2.68,2.48,Account Review,Rep_16,Proposal
2025-02-01,C00795,3,3.22,0.91,Email,Rep_05,Nurture
2025-03-01,C00795,6,4.0,1.62,Proposal,Rep_11,Nurture
2025-05-01,C00795,4,2.92,3.01,Account Review,Rep_19,Prospecting
2025-06-01,C00795,2,1.46,1.6,Proposal,Rep_02,Prospecting
2025-07-01,C00795,3,0.86,0.72,Email,Rep_11,Prospecting
2025-08-01,C00795,6,3.62,1.32,Meeting,Rep_20,Qualification
2025-09-01,C00795,2,0.56,0.96,Email,Rep_25,Closed Won
2025-10-01,C00795,6,2.27,1.07,Email,Rep_16,Proposal
2025-11-01,C00795,5,1.39,2.96,Meeting,Rep_17,Closed Lost
2023-01-01,C00796,1,0.44,0.4,Email,Rep_06,Closed Won
2023-03-01,C00796,2,2.4,1.28,Email,Rep_09,Proposal
2023-05-01,C00796,3,2.59,1.11,Call,Rep_04,Closed Lost
2023-07-01,C00796,1,1.03,0.89,Call,Rep_05,Closed Won
2023-10-01,C00796,1,0.58,0.88,Demo,Rep_05,Prospecting
2023-12-01,C00796,4,3.17,3.41,Call,Rep_21,Prospecting
2024-01-01,C00796,8,8.61,6.97,Call,Rep_07,Nurture
2024-02-01,C00796,4,2.92,0.62,Email,Rep_09,Closed Won
2024-04-01,C00796,3,3.46,1.85,Email,Rep_24,Negotiation
2024-05-01,C00796,3,1.36,1.41,Email,Rep_08,
2024-09-01,C00796,1,0.39,0.4,Email,Rep_01,Qualification
2024-10-01,C00796,4,3.43,2.33,Call,Rep_13,Qualification
2024-11-01,C00796,4,1.3,1.98,Email,Rep_25,Qualification
2025-01-01,C00796,5,2.43,3.36,Meeting,Rep_03,Negotiation
2025-02-01,C00796,6,2.93,4.14,Demo,Rep_22,Qualification
2025-03-01,C00796,1,0.99,0.8,Call,Rep_08,Prospecting
2025-04-01,C00796,6,2.46,4.08,Email,Rep_05,Negotiation
2025-06-01,C00796,3,0.83,2.3,Email,Rep_22,Proposal
2025-07-01,C00796,4,2.97,1.59,Email,Rep_22,Proposal
2025-09-01,C00796,3,2.42,2.09,Call,Rep_23,Nurture
2025-10-01,C00796,5,1.9,4.16,Meeting,Rep_04,Closed Won
2025-11-01,C00796,2,1.07,1.44,Email,Rep_05,Closed Lost
2025-12-01,C00796,2,2.08,1.52,Proposal,Rep_14,Closed Won
2023-03-01,C00797,3,2.23,2.11,Call,Rep_18,Proposal
2023-04-01,C00797,2,1.0,0.85,Call,Rep_20,Prospecting
2023-05-01,C00797,3,3.58,1.35,Email,Rep_24,Proposal
2023-11-01,C00797,5,2.41,2.67,Email,Rep_23,Qualification
2024-02-01,C00797,4,1.96,2.4,Email,Rep_19,Qualification
2024-03-01,C00797,3,1.44,1.08,Meeting,Rep_10,Closed Lost
2024-04-01,C00797,7,5.8,4.94,Email,Rep_06,Closed Won
2024-05-01,C00797,1,0.51,0.52,Email,Rep_13,Qualification
2024-06-01,C00797,1,0.28,0.2,Call,Rep_03,Qualification
2024-07-01,C00797,1,0.66,0.63,Meeting,Rep_06,Nurture
2024-08-01,C00797,8,8.82,6.85,Call,Rep_17,Prospecting
2024-11-01,C00797,2,2.38,1.43,Email,Rep_18,Qualification
2024-12-01,C00797,1,0.38,0.16,Email,Rep_09,Proposal
2025-01-01,C00797,2,1.54,1.29,Meeting,Rep_04,Negotiation
2025-06-01,C00797,2,1.3,0.46,Proposal,Rep_08,Nurture
2025-09-01,C00797,3,2.2,1.16,Call,Rep_22,Closed Won
2025-10-01,C00797,1,1.07,0.2,Email,Rep_06,Nurture
2023-01-01,C00798,1,0.49,0.4,Meeting,Rep_11,Prospecting
2023-02-01,C00798,5,5.81,1.97,Call,Rep_13,Nurture
2023-03-01,C00798,2,1.95,1.65,Proposal,Rep_17,Prospecting
2023-04-01,C00798,1,0.79,0.62,Proposal,Rep_24,Closed Won
2023-05-01,C00798,2,2.02,1.36,Demo,Rep_08,Negotiation
2023-06-01,C00798,2,1.42,1.49,Account Review,Rep_05,Closed Won
2023-07-01,C00798,2,0.97,1.2,Meeting,Rep_25,Nurture
2023-08-01,C00798,3,2.62,1.61,Proposal,Rep_14,Negotiation
2023-10-01,C00798,2,0.69,0.78,Call,Rep_10,Prospecting
2023-11-01,C00798,1,0.77,0.39,Email,Rep_15,Prospecting
2024-01-01,C00798,2,1.12,0.87,Call,Rep_13,Negotiation
2024-02-01,C00798,4,4.19,2.24,Call,Rep_16,Qualification
2024-03-01,C00798,2,2.35,1.79,Meeting,Rep_02,Proposal
2024-05-01,C00798,1,0.74,0.67,Call,Rep_20,Prospecting
2024-06-01,C00798,2,0.82,1.08,Meeting,Rep_13,Negotiation
2024-07-01,C00798,4,3.62,2.6,Demo,Rep_09,Negotiation
2024-09-01,C00798,5,4.09,3.93,Call,Rep_25,
2024-10-01,C00798,6,6.78,3.38,Email,Rep_03,Qualification
2024-11-01,C00798,2,2.34,1.08,Email,Rep_08,Qualification
2024-12-01,C00798,5,4.3,2.33,Email,Rep_17,
2025-01-01,C00798,4,3.65,2.04,Email,Rep_19,Nurture
2025-02-01,C00798,2,0.65,1.15,Account Review,Rep_08,Proposal
2025-03-01,C00798,2,2.06,0.89,Meeting,Rep_17,Prospecting
2025-05-01,C00798,3,1.93,1.67,Email,Rep_25,Prospecting
2025-06-01,C00798,5,2.06,4.44,Call,Rep_15,
2025-07-01,C00798,3,2.19,2.48,Call,Rep_18,Closed Won
2025-08-01,C00798,3,1.91,0.75,Demo,Rep_07,Qualification
2025-09-01,C00798,9,10.25,5.09,Call,Rep_03,Prospecting
2025-12-01,C00798,1,1.01,0.45,Email,Rep_23,Closed Lost
2023-04-01,C00799,1,0.99,0.22,Email,Rep_22,Prospecting
2023-06-01,C00799,2,1.15,0.97,Call,Rep_01,Proposal
2023-09-01,C00799,1,0.4,0.16,Call,Rep_23,Qualification
2024-01-01,C00799,3,0.82,0.6,Email,Rep_24,Qualification
2024-02-01,C00799,1,0.3,0.53,Account Review,Rep_17,Qualification
2025-03-01,C00799,1,1.12,0.44,Email,Rep_19,Negotiation
2025-09-01,C00799,2,2.06,1.74,Email,Rep_23,Qualification
2025-10-01,C00799,5,2.75,2.12,Call,Rep_16,Qualification
2025-12-01,C00799,2,2.17,0.76,Call,Rep_10,Nurture
2023-07-01,C00800,4,1.39,3.25,Call,Rep_01,Prospecting
2024-01-01,C00800,5,4.54,1.23,Account Review,Rep_22,Closed Won
2024-02-01,C00800,1,0.73,0.38,Account Review,Rep_11,Nurture
2025-01-01,C00800,4,2.38,3.52,Call,Rep_05,Closed Won
2025-08-01,C00800,1,0.69,0.52,Call,Rep_14,Negotiation
2023-01-01,C00801,1,0.75,0.59,Meeting,Rep_06,Nurture
2023-03-01,C00801,3,3.2,2.02,Meeting,Rep_10,Prospecting
2023-05-01,C00801,3,2.18,2.15,Account Review,Rep_13,Proposal
2023-08-01,C00801,5,5.91,1.8,Meeting,Rep_18,Nurture
2023-10-01,C00801,5,1.64,2.06,Demo,Rep_02,Qualification
2023-11-01,C00801,2,1.48,1.14,Call,Rep_11,Prospecting
2023-12-01,C00801,5,5.74,4.17,Meeting,Rep_05,Qualification
2024-01-01,C00801,3,1.16,2.03,Email,Rep_23,Proposal
2024-02-01,C00801,7,2.57,5.22,Demo,Rep_01,Prospecting
2024-03-01,C00801,6,4.81,1.66,Proposal,Rep_02,Prospecting
2024-04-01,C00801,7,3.05,2.87,Email,Rep_15,Prospecting
2024-05-01,C00801,5,5.49,4.29,Account Review,Rep_02,Prospecting
2024-06-01,C00801,4,1.56,2.72,Call,Rep_24,Proposal
2024-11-01,C00801,5,5.95,1.08,Demo,Rep_11,Negotiation
2025-03-01,C00801,3,2.05,0.51,Call,Rep_05,Negotiation
2025-04-01,C00801,1,0.71,0.35,Call,Rep_14,Closed Won
2025-05-01,C00801,8,6.9,3.73,Call,Rep_21,Prospecting
2025-06-01,C00801,3,3.21,2.53,Demo,Rep_15,Closed Won
2025-07-01,C00801,1,0.4,0.72,Account Review,Rep_21,Proposal
