ID_Customer,Sales,Units,order_lines,active_purchase_months,distinct_products,prd_line_coverage,prd_grp_1_coverage,prd_grp_2_coverage,prd_grp_3_coverage,customer_first_active_date,customer_last_active_date,prd_line_coverage_pct,prd_grp_1_coverage_pct,prd_grp_2_coverage_pct,prd_grp_3_coverage_pct,avg_order_line_value,avg_unit_price_realized,first_YM,last_YM,first_YM_ORD,last_YM_ORD,active_months,active_in_last_3m,active_in_last_6m,active_in_last_12m,max_consec_active_months,current_consec_active_months,avg_inactive_gap_months,max_inactive_gap_months,lifetime_months,months_since_last_purchase,activity_ratio_lifetime,is_inactive_6m,is_inactive_12m,avg_monthly_revenue,historical_ltv,purchase_freq_per_year,R_recency_m,F_frequency_m,M_sales,sales_value_segment,recency_segment,sf_first_YM,sf_last_YM,sf_first_YM_ORD,sf_last_YM_ORD,sf_active_months,sf_active_in_last_3m,sf_active_in_last_6m,sf_active_in_last_12m,sf_max_consec_active_months,sf_current_consec_active_months,sf_avg_inactive_gap_months,sf_max_inactive_gap_months,sf_total_events,sf_total_selling_time,sf_total_activity_time,sf_distinct_activity_types,sf_distinct_reps,sf_lifetime_months,sf_months_since_last_event,sf_activity_ratio_lifetime,sf_events_per_active_month,has_salesforce_activity,sales_without_recent_sf_activity,sf_activity_without_recent_sales
C00923,226369.57,609,103,29,6,3,3,4,4,2023-01-01,2025-11-01,0.42857142857142855,0.5,0.2222222222222222,0.11428571428571428,2197.7628155339808,371.70701149425287,2023-01,2025-11,636,670,29,1,1,1,16.0,1.0,0.21428571428571427,2.0,35,1,0.8285714285714286,0,0,6467.702,226369.57,9.942857142857143,1,29,226369.57,Top Value,Very Recent,2023-01,2025-12,636,671,31,1,1,1,19.0,4.0,0.16666666666666666,1.0,119,82.66,60.1,6,19,36,0,0.8611111111111112,3.838709677419355,1,0,0
C00924,10701.28,53,12,8,5,4,3,4,5,2023-01-01,2025-12-01,0.5714285714285714,0.5,0.2222222222222222,0.14285714285714285,891.7733333333334,201.91094339622643,2023-01,2025-12,636,671,8,1,1,1,2.0,1.0,4.0,16.0,36,0,0.2222222222222222,0,0,297.2577777777778,10701.28,2.6666666666666665,0,8,10701.28,Mid Value,Very Recent,2023-01,2025-09,636,668,10,1,1,1,2.0,1.0,2.5555555555555554,5.0,25,16.85,15.489999999999998,5,9,33,3,0.30303030303030304,2.5,1,0,0
C00925,33863.99,111,41,18,4,4,3,3,3,2023-04-01,2025-12-01,0.5714285714285714,0.5,0.16666666666666666,0.08571428571428572,825.950975609756,305.080990990991,2023-04,2025-12,639,671,18,1,1,1,4.0,4.0,0.8823529411764706,4.0,33,0,0.5454545454545454,0,0,1026.181515151515,33863.99,6.545454545454546,0,18,33863.99,High Value,Very Recent,2023-01,2025-12,636,671,33,1,1,1,16.0,14.0,0.09375,2.0,125,83.66,65.85,6,20,36,0,0.9166666666666666,3.787878787878788,1,0,0
C00926,7964.25,43,29,11,11,7,5,8,9,2023-11-01,2025-06-01,1.0,0.8333333333333334,0.4444444444444444,0.2571428571428571,274.62931034482756,185.21511627906978,2023-11,2025-06,646,665,11,0,1,1,3.0,2.0,0.9,4.0,20,6,0.55,1,0,398.2125,7964.25,6.6,6,11,7964.25,Mid Value,Cooling,2023-01,2025-12,636,671,28,1,1,1,12.0,1.0,0.2962962962962963,1.0,84,61.02,39.230000000000004,6,16,36,0,0.7777777777777778,3.0,1,0,0
C00927,5230.13,23,20,9,9,4,4,8,9,2023-02-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.4444444444444444,0.2571428571428571,261.5065,227.39695652173913,2023-02,2025-12,637,671,9,1,1,1,2.0,1.0,3.25,7.0,35,0,0.2571428571428571,0,0,149.4322857142857,5230.13,3.085714285714286,0,9,5230.13,Low Value,Very Recent,2023-01,2025-11,636,670,14,1,1,1,2.0,2.0,1.6153846153846154,4.0,38,25.15,18.15,4,9,35,1,0.4,2.7142857142857144,1,0,0
C00928,103817.8,491,37,20,7,4,4,7,7,2023-05-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.2,2805.886486486487,211.44154786150713,2023-05,2025-11,640,670,20,1,1,1,10.0,10.0,0.5789473684210527,3.0,31,1,0.6451612903225806,0,0,3348.9612903225807,103817.8,7.741935483870967,1,20,103817.8,Top Value,Very Recent,2023-02,2025-11,637,670,32,1,1,1,24.0,24.0,0.06451612903225806,1.0,111,80.94,52.89,6,20,34,1,0.9411764705882353,3.46875,1,0,0
C00929,283097.28,1098,78,24,13,6,6,13,13,2023-01-01,2025-12-01,0.8571428571428571,1.0,0.7222222222222222,0.37142857142857144,3629.452307692308,257.8299453551913,2023-01,2025-12,636,671,24,1,1,1,8.0,1.0,0.5217391304347826,3.0,36,0,0.6666666666666666,0,0,7863.813333333334,283097.28,8.0,0,24,283097.28,Top Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,11.0,1.0,0.4,3.0,129,101.04,63.58,6,17,36,0,0.7222222222222222,4.961538461538462,1,0,0
C00930,135826.27,400,112,29,8,4,5,8,8,2023-01-01,2025-12-01,0.5714285714285714,0.8333333333333334,0.4444444444444444,0.22857142857142856,1212.7345535714285,339.565675,2023-01,2025-12,636,671,29,1,1,1,8.0,3.0,0.25,2.0,36,0,0.8055555555555556,0,0,3772.951944444444,135826.27,9.666666666666666,0,29,135826.27,Top Value,Very Recent,2023-02,2025-11,637,670,28,1,1,1,12.0,2.0,0.2222222222222222,1.0,109,73.33,62.22,6,19,34,1,0.8235294117647058,3.892857142857143,1,0,0
C00931,6210.44,61,28,11,9,5,4,7,7,2023-01-01,2025-10-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2,221.80142857142854,101.81049180327868,2023-01,2025-10,636,669,11,1,1,1,2.0,1.0,2.3,16.0,34,2,0.3235294117647059,0,0,182.66,6210.44,3.8823529411764706,2,11,6210.44,Low Value,Recent,2023-01,2025-11,636,670,16,1,1,1,3.0,3.0,1.2666666666666666,4.0,59,38.660000000000004,28.83,5,10,35,1,0.45714285714285713,3.6875,1,0,0
C00932,192703.29,424,45,19,7,5,3,5,5,2023-02-01,2025-10-01,0.7142857142857143,0.5,0.2777777777777778,0.14285714285714285,4282.2953333333335,454.488891509434,2023-02,2025-10,637,669,19,1,1,1,6.0,2.0,0.7777777777777778,4.0,33,2,0.5757575757575758,0,0,5839.493636363637,192703.29,6.909090909090909,2,19,192703.29,Top Value,Recent,2023-03,2025-10,638,669,17,1,1,1,7.0,1.0,0.9375,9.0,47,39.42,26.53,5,15,32,2,0.53125,2.764705882352941,1,0,0
C00933,114446.41,304,35,15,6,4,4,6,6,2023-02-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.17142857142857143,3269.8974285714285,376.46845394736846,2023-02,2025-11,637,670,15,1,1,1,4.0,1.0,1.3571428571428572,6.0,34,1,0.4411764705882353,0,0,3366.070882352941,114446.41,5.294117647058823,1,15,114446.41,Top Value,Very Recent,2023-01,2025-11,636,670,19,1,1,1,3.0,3.0,0.8888888888888888,5.0,61,37.49,28.61,6,12,35,1,0.5428571428571428,3.210526315789474,1,0,0
C00934,10575.16,42,21,10,10,6,4,7,9,2023-02-01,2024-07-01,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.2571428571428571,503.5790476190476,251.7895238095238,2023-02,2024-07,637,654,10,0,0,0,4.0,1.0,0.8888888888888888,4.0,18,17,0.5555555555555556,1,1,587.5088888888889,10575.16,6.666666666666667,17,10,10575.16,Mid Value,Inactive,2023-02,2025-11,637,670,19,1,1,1,5.0,1.0,0.8333333333333334,4.0,55,41.44,28.76,6,14,34,1,0.5588235294117647,2.8947368421052633,1,0,1
C00935,13432.61,55,23,9,8,6,5,7,7,2024-07-01,2025-11-01,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.2,584.0265217391304,244.22927272727273,2024-07,2025-11,654,670,9,1,1,1,3.0,2.0,1.0,4.0,17,1,0.5294117647058824,0,0,790.1535294117648,13432.61,6.352941176470588,1,9,13432.61,Mid Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,6.0,1.0,0.4,2.0,71,47.92,38.23,6,16,36,0,0.7222222222222222,2.730769230769231,1,0,0
C00936,74530.67,194,14,9,5,5,4,5,5,2023-04-01,2025-01-01,0.7142857142857143,0.6666666666666666,0.2777777777777778,0.14285714285714285,5323.619285714286,384.1787113402062,2023-04,2025-01,639,660,9,0,0,1,2.0,1.0,1.625,5.0,22,11,0.4090909090909091,1,0,3387.757727272727,74530.67,4.909090909090909,11,9,74530.67,Top Value,Inactive,2023-05,2025-10,640,669,19,1,1,1,6.0,3.0,0.6111111111111112,2.0,54,35.19,30.880000000000003,6,13,30,2,0.6333333333333333,2.8421052631578947,1,0,1
C00937,85715.66,399,32,15,5,3,3,5,5,2023-10-01,2025-12-01,0.42857142857142855,0.5,0.2777777777777778,0.14285714285714285,2678.614375,214.82621553884712,2023-10,2025-12,645,671,15,1,1,1,4.0,4.0,0.8571428571428571,3.0,27,0,0.5555555555555556,0,0,3174.6540740740743,85715.66,6.666666666666667,0,15,85715.66,Top Value,Very Recent,2023-01,2025-11,636,670,27,1,1,1,7.0,6.0,0.3076923076923077,2.0,103,83.16,62.53,5,17,35,1,0.7714285714285715,3.814814814814815,1,0,0
C00938,425757.51,1281,94,27,6,4,4,5,6,2023-01-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.17142857142857143,4529.335212765957,332.36339578454334,2023-01,2025-12,636,671,27,1,1,1,5.0,5.0,0.34615384615384615,2.0,36,0,0.75,0,0,11826.5975,425757.51,9.0,0,27,425757.51,Top Value,Very Recent,2023-01,2025-11,636,670,26,1,1,1,8.0,2.0,0.36,3.0,94,63.77,48.08,5,17,35,1,0.7428571428571429,3.6153846153846154,1,0,0
C00939,49061.39,235,33,16,4,4,3,4,4,2024-01-01,2025-12-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,1486.708787878788,208.77187234042552,2024-01,2025-12,648,671,16,1,1,1,7.0,7.0,0.5333333333333333,3.0,24,0,0.6666666666666666,0,0,2044.2245833333334,49061.39,8.0,0,16,49061.39,High Value,Very Recent,2023-05,2025-11,640,670,25,1,1,1,11.0,1.0,0.25,2.0,73,56.64,37.34,5,13,31,1,0.8064516129032258,2.92,1,0,0
C00940,4245.3,34,18,11,6,4,4,4,5,2023-02-01,2024-11-01,0.5714285714285714,0.6666666666666666,0.2222222222222222,0.14285714285714285,235.85000000000002,124.86176470588236,2023-02,2024-11,637,658,11,0,0,0,3.0,1.0,1.1,3.0,22,13,0.5,1,1,192.96818181818182,4245.3,6.0,13,11,4245.3,Low Value,Inactive,2023-02,2025-12,637,671,18,1,1,1,6.0,2.0,1.0,4.0,57,43.339999999999996,31.98,6,14,35,0,0.5142857142857142,3.1666666666666665,1,0,1
C00941,5780.99,11,8,2,6,3,3,4,5,2023-04-01,2023-07-01,0.42857142857142855,0.5,0.2222222222222222,0.14285714285714285,722.62375,525.5445454545454,2023-04,2023-07,639,642,2,0,0,0,1.0,1.0,2.0,2.0,4,29,0.5,1,1,1445.2475,5780.99,6.0,29,2,5780.99,Low Value,Inactive,2023-04,2025-06,639,665,7,0,1,1,1.0,1.0,3.3333333333333335,6.0,26,19.22,11.07,4,6,27,6,0.25925925925925924,3.7142857142857144,1,0,1
C00942,1306.31,7,7,4,5,4,3,5,5,2023-01-01,2025-06-01,0.5714285714285714,0.5,0.2777777777777778,0.14285714285714285,186.6157142857143,186.6157142857143,2023-01,2025-06,636,665,4,0,1,1,1.0,1.0,8.666666666666666,21.0,30,6,0.13333333333333333,1,0,43.54366666666667,1306.31,1.6,6,4,1306.31,Low Value,Cooling,2023-01,2025-12,636,671,23,1,1,1,10.0,10.0,0.5909090909090909,4.0,55,42.83,25.59,6,17,36,0,0.6388888888888888,2.391304347826087,1,0,0
C00943,44964.87,245,94,29,8,3,5,7,7,2023-01-01,2025-12-01,0.42857142857142855,0.8333333333333334,0.3888888888888889,0.2,478.34968085106385,183.53008163265307,2023-01,2025-12,636,671,29,1,1,1,10.0,1.0,0.25,2.0,36,0,0.8055555555555556,0,0,1249.0241666666668,44964.87,9.666666666666666,0,29,44964.87,High Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,11.0,3.0,0.4,3.0,78,46.5,37.61,5,16,36,0,0.7222222222222222,3.0,1,0,0
C00944,15792.46,73,18,7,10,7,4,8,8,2023-01-01,2023-11-01,1.0,0.6666666666666666,0.4444444444444444,0.22857142857142856,877.3588888888888,216.3350684931507,2023-01,2023-11,636,646,7,0,0,0,5.0,2.0,0.6666666666666666,4.0,11,25,0.6363636363636364,1,1,1435.6781818181817,15792.46,7.636363636363637,25,7,15792.46,Mid Value,Inactive,2023-01,2025-11,636,670,27,1,1,1,8.0,3.0,0.3076923076923077,2.0,71,53.2,36.47,5,19,35,1,0.7714285714285715,2.6296296296296298,1,0,1
C00945,14120.6,75,34,15,11,5,6,9,11,2023-02-01,2025-12-01,0.7142857142857143,1.0,0.5,0.3142857142857143,415.31176470588235,188.27466666666666,2023-02,2025-12,637,671,15,1,1,1,5.0,2.0,1.4285714285714286,6.0,35,0,0.42857142857142855,0,0,403.4457142857143,14120.6,5.142857142857143,0,15,14120.6,Mid Value,Very Recent,2023-01,2025-12,636,671,19,1,1,1,3.0,2.0,0.9444444444444444,4.0,64,51.48,33.46,5,14,36,0,0.5277777777777778,3.3684210526315788,1,0,0
C00946,24813.92,44,31,12,4,4,3,3,4,2023-02-01,2025-12-01,0.5714285714285714,0.5,0.16666666666666666,0.11428571428571428,800.4490322580644,563.9527272727272,2023-02,2025-12,637,671,12,1,1,1,3.0,1.0,2.090909090909091,11.0,35,0,0.34285714285714286,0,0,708.9691428571429,24813.92,4.114285714285715,0,12,24813.92,High Value,Very Recent,2023-01,2025-12,636,671,17,1,1,1,3.0,3.0,1.1875,4.0,55,39.85,25.51,4,13,36,0,0.4722222222222222,3.235294117647059,1,0,0
C00947,5331.46,30,22,9,4,2,3,4,4,2024-06-01,2025-11-01,0.2857142857142857,0.5,0.2222222222222222,0.11428571428571428,242.3390909090909,177.71533333333335,2024-06,2025-11,653,670,9,1,1,1,3.0,3.0,1.125,4.0,18,1,0.5,0,0,296.1922222222222,5331.46,6.0,1,9,5331.46,Low Value,Very Recent,2023-01,2025-11,636,670,28,1,1,1,6.0,6.0,0.25925925925925924,2.0,78,56.76,38.99,6,17,35,1,0.8,2.7857142857142856,1,0,0
C00948,29421.23,160,31,13,7,5,4,6,6,2023-01-01,2025-06-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.17142857142857143,949.0719354838709,183.8826875,2023-01,2025-06,636,665,13,0,1,1,4.0,1.0,1.4166666666666667,4.0,30,6,0.43333333333333335,1,0,980.7076666666667,29421.23,5.2,6,13,29421.23,High Value,Cooling,2023-01,2025-09,636,668,9,1,1,1,3.0,1.0,3.0,11.0,35,23.259999999999998,18.72,5,8,33,3,0.2727272727272727,3.888888888888889,1,0,0
C00949,107698.22,220,29,12,11,6,5,7,8,2023-03-01,2025-11-01,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.22857142857142856,3713.731724137931,489.53736363636364,2023-03,2025-11,638,670,12,1,1,1,3.0,1.0,1.9090909090909092,5.0,33,1,0.36363636363636365,0,0,3263.582424242424,107698.22,4.363636363636363,1,12,107698.22,Top Value,Very Recent,2023-01,2025-11,636,670,11,1,1,1,3.0,1.0,2.4,8.0,39,27.62,17.32,5,10,35,1,0.3142857142857143,3.5454545454545454,1,0,0
C00950,79345.48,205,80,27,13,6,5,10,12,2023-01-01,2025-11-01,0.8571428571428571,0.8333333333333334,0.5555555555555556,0.34285714285714286,991.8185,387.0511219512195,2023-01,2025-11,636,670,27,1,1,1,6.0,3.0,0.3076923076923077,2.0,35,1,0.7714285714285715,0,0,2267.0137142857143,79345.48,9.257142857142858,1,27,79345.48,Top Value,Very Recent,2023-01,2025-12,636,671,27,1,1,1,5.0,1.0,0.34615384615384615,2.0,126,85.3,68.34,6,13,36,0,0.75,4.666666666666667,1,0,0
C00951,13411.97,48,26,10,10,6,5,8,9,2023-01-01,2025-03-01,0.8571428571428571,0.8333333333333334,0.4444444444444444,0.2571428571428571,515.845,279.4160416666667,2023-01,2025-03,636,662,10,0,0,1,5.0,2.0,1.8888888888888888,8.0,27,9,0.37037037037037035,1,0,496.73962962962963,13411.97,4.444444444444445,9,10,13411.97,Mid Value,Inactive,2023-02,2025-12,637,671,17,1,1,1,4.0,1.0,1.125,5.0,54,40.14,29.06,6,13,35,0,0.4857142857142857,3.176470588235294,1,0,1
C00952,66386.61,178,19,10,10,4,4,8,8,2023-05-01,2025-08-01,0.5714285714285714,0.6666666666666666,0.4444444444444444,0.22857142857142856,3494.032105263158,372.9584831460674,2023-05,2025-08,640,667,10,0,1,1,3.0,1.0,2.0,5.0,28,4,0.35714285714285715,0,0,2370.9503571428572,66386.61,4.285714285714286,4,10,66386.61,Top Value,Cooling,2023-01,2025-12,636,671,15,1,1,1,3.0,1.0,1.5,7.0,55,38.53,28.68,4,12,36,0,0.4166666666666667,3.6666666666666665,1,0,0
C00953,193771.96,551,96,30,12,5,5,8,12,2023-01-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.34285714285714286,2018.4579166666665,351.67324863883846,2023-01,2025-12,636,671,30,1,1,1,8.0,7.0,0.20689655172413793,2.0,36,0,0.8333333333333334,0,0,5382.554444444444,193771.96,10.0,0,30,193771.96,Top Value,Very Recent,2023-01,2025-11,636,670,21,1,1,1,8.0,1.0,0.7,4.0,91,71.34,54.53,5,13,35,1,0.6,4.333333333333333,1,0,0
C00954,30685.69,145,43,17,11,7,4,8,10,2023-08-01,2025-11-01,1.0,0.6666666666666666,0.4444444444444444,0.2857142857142857,713.6206976744186,211.62544827586206,2023-08,2025-11,643,670,17,1,1,1,6.0,2.0,0.6875,5.0,28,1,0.6071428571428571,0,0,1095.9175,30685.69,7.285714285714286,1,17,30685.69,High Value,Very Recent,2023-01,2025-12,636,671,35,1,1,1,25.0,25.0,0.029411764705882353,1.0,89,66.54,47.24,6,18,36,0,0.9722222222222222,2.5428571428571427,1,0,0
C00955,8792.4,24,8,3,5,4,4,5,5,2023-01-01,2023-10-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,1099.05,366.34999999999997,2023-01,2023-10,636,645,3,0,0,0,1.0,1.0,3.5,4.0,10,26,0.3,1,1,879.24,8792.4,3.5999999999999996,26,3,8792.4,Mid Value,Inactive,2023-01,2025-12,636,671,25,1,1,1,10.0,2.0,0.4583333333333333,5.0,70,52.68,39.05,6,17,36,0,0.6944444444444444,2.8,1,0,1
C00956,3766.23,34,12,5,6,6,3,4,5,2023-01-01,2025-04-01,0.8571428571428571,0.5,0.2222222222222222,0.14285714285714285,313.8525,110.77147058823529,2023-01,2025-04,636,663,5,0,0,1,1.0,1.0,5.75,15.0,28,8,0.17857142857142858,1,0,134.50821428571427,3766.23,2.142857142857143,8,5,3766.23,Low Value,Inactive,2023-03,2025-12,638,671,12,1,1,1,3.0,1.0,2.0,5.0,29,22.89,15.09,4,9,34,0,0.35294117647058826,2.4166666666666665,1,0,1
C00957,61206.090000000004,203,24,11,11,6,5,7,9,2023-05-01,2025-10-01,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.2571428571428571,2550.2537500000003,301.5078325123153,2023-05,2025-10,640,669,11,1,1,1,2.0,2.0,1.9,5.0,30,2,0.36666666666666664,0,0,2040.2030000000002,61206.090000000004,4.4,2,11,61206.090000000004,Top Value,Recent,2023-01,2025-10,636,669,12,1,1,1,3.0,2.0,2.0,6.0,38,28.35,16.990000000000002,5,9,34,2,0.35294117647058826,3.1666666666666665,1,0,0
C00958,6423.7,31,19,9,8,5,4,6,7,2023-04-01,2025-11-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2,338.08947368421053,207.21612903225807,2023-04,2025-11,639,670,9,1,1,1,2.0,1.0,2.875,9.0,32,1,0.28125,0,0,200.740625,6423.7,3.375,1,9,6423.7,Low Value,Very Recent,2023-04,2025-11,639,670,16,1,1,1,4.0,3.0,1.0666666666666667,3.0,49,35.27,28.49,5,12,32,1,0.5,3.0625,1,0,0
C00959,281050.67,1360,97,28,8,5,5,8,8,2023-02-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.22857142857142856,2897.4295876288656,206.6549044117647,2023-02,2025-12,637,671,28,1,1,1,11.0,11.0,0.25925925925925924,1.0,35,0,0.8,0,0,8030.0191428571425,281050.67,9.6,0,28,281050.67,Top Value,Very Recent,2023-02,2025-11,637,670,26,1,1,1,7.0,5.0,0.32,2.0,109,76.07,52.82,6,17,34,1,0.7647058823529411,4.1923076923076925,1,0,0
C00960,21660.26,57,22,8,5,4,4,5,5,2024-04-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,984.5572727272727,380.0045614035087,2024-04,2025-11,651,670,8,1,1,1,1.0,1.0,1.7142857142857142,3.0,20,1,0.4,0,0,1083.013,21660.26,4.8,1,8,21660.26,High Value,Very Recent,2023-01,2025-12,636,671,24,1,1,1,12.0,3.0,0.5217391304347826,6.0,69,48.97,46.04,5,16,36,0,0.6666666666666666,2.875,1,0,0
C00961,130692.2,347,97,27,5,4,3,4,4,2023-03-01,2025-11-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,1347.342268041237,376.63458213256484,2023-03,2025-11,638,670,27,1,1,1,8.0,2.0,0.23076923076923078,2.0,33,1,0.8181818181818182,0,0,3960.369696969697,130692.2,9.818181818181818,1,27,130692.2,Top Value,Very Recent,2023-01,2025-11,636,670,19,1,1,1,3.0,2.0,0.8888888888888888,4.0,85,65.45,48.57,6,14,35,1,0.5428571428571428,4.473684210526316,1,0,0
C00962,40609.47,165,26,12,7,5,5,6,7,2023-02-01,2025-06-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.2,1561.9026923076924,246.118,2023-02,2025-06,637,665,12,0,1,1,3.0,1.0,1.5454545454545454,6.0,29,6,0.41379310344827586,1,0,1400.326551724138,40609.47,4.9655172413793105,6,12,40609.47,High Value,Cooling,2023-03,2025-09,638,668,11,1,1,1,3.0,2.0,2.0,6.0,47,33.18,19.41,6,10,31,3,0.3548387096774194,4.2727272727272725,1,0,0
C00963,1534.82,13,7,4,6,4,3,5,6,2023-05-01,2025-09-01,0.5714285714285714,0.5,0.2777777777777778,0.17142857142857143,219.26,118.06307692307692,2023-05,2025-09,640,668,4,1,1,1,2.0,2.0,8.333333333333334,24.0,29,3,0.13793103448275862,0,0,52.924827586206895,1534.82,1.6551724137931036,3,4,1534.82,Low Value,Recent,2023-04,2025-12,639,671,10,1,1,1,3.0,1.0,2.5555555555555554,11.0,26,18.16,10.77,5,9,33,0,0.30303030303030304,2.6,1,0,0
C00964,7366.84,20,12,7,8,4,4,6,7,2023-01-01,2025-02-01,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.2,613.9033333333333,368.342,2023-01,2025-02,636,661,7,0,0,1,2.0,1.0,3.1666666666666665,11.0,26,10,0.2692307692307692,1,0,283.34000000000003,7366.84,3.230769230769231,10,7,7366.84,Low Value,Inactive,2023-02,2025-11,637,670,19,1,1,1,3.0,1.0,0.8333333333333334,3.0,44,33.58,23.34,6,13,34,1,0.5588235294117647,2.3157894736842106,1,0,1
C00965,2548.58,16,15,10,5,5,3,4,5,2023-06-01,2025-12-01,0.7142857142857143,0.5,0.2222222222222222,0.14285714285714285,169.90533333333332,159.28625,2023-06,2025-12,641,671,10,1,1,1,2.0,1.0,2.3333333333333335,5.0,31,0,0.3225806451612903,0,0,82.21225806451612,2548.58,3.8709677419354835,0,10,2548.58,Low Value,Very Recent,2023-02,2025-05,637,664,9,0,0,1,2.0,1.0,2.375,7.0,33,25.67,17.759999999999998,5,7,28,7,0.32142857142857145,3.6666666666666665,1,1,0
C00966,641348.71,2305,92,31,9,5,5,6,7,2023-01-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.2,6971.181630434782,278.24239045553145,2023-01,2025-12,636,671,31,1,1,1,9.0,8.0,0.16666666666666666,1.0,36,0,0.8611111111111112,0,0,17815.241944444442,641348.71,10.333333333333334,0,31,641348.71,Top Value,Very Recent,2023-01,2025-12,636,671,23,1,1,1,8.0,2.0,0.5909090909090909,3.0,76,62.42,47.78,6,15,36,0,0.6388888888888888,3.3043478260869565,1,0,0
C00967,77327.89,259,43,17,4,2,3,4,4,2023-01-01,2025-11-01,0.2857142857142857,0.5,0.2222222222222222,0.11428571428571428,1798.323023255814,298.56328185328186,2023-01,2025-11,636,670,17,1,1,1,5.0,1.0,1.125,8.0,35,1,0.4857142857142857,0,0,2209.368285714286,77327.89,5.828571428571429,1,17,77327.89,Top Value,Very Recent,2023-01,2025-10,636,669,25,1,1,1,9.0,3.0,0.375,2.0,86,53.42,53.59,6,15,34,2,0.7352941176470589,3.44,1,0,0
C00968,6832.68,29,9,5,8,5,4,7,7,2023-02-01,2024-06-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2,759.1866666666667,235.6096551724138,2023-02,2024-06,637,653,5,0,0,0,2.0,1.0,3.0,10.0,17,18,0.29411764705882354,1,1,401.9223529411765,6832.68,3.5294117647058822,18,5,6832.68,Low Value,Inactive,2023-02,2025-09,637,668,10,1,1,1,3.0,2.0,2.4444444444444446,12.0,33,24.599999999999998,22.3,5,8,32,3,0.3125,3.3,1,0,1
C00969,3482.9700000000003,8,5,2,4,2,3,4,4,2025-02-01,2025-09-01,0.2857142857142857,0.5,0.2222222222222222,0.11428571428571428,696.594,435.37125000000003,2025-02,2025-09,661,668,2,1,1,1,1.0,1.0,6.0,6.0,8,3,0.25,0,0,435.37125000000003,3482.9700000000003,3.0,3,2,3482.9700000000003,Low Value,Recent,2023-01,2025-12,636,671,21,1,1,1,3.0,2.0,0.75,3.0,50,40.32,26.38,6,16,36,0,0.5833333333333334,2.380952380952381,1,0,0
C00970,2809.7,30,8,4,7,4,4,6,6,2023-11-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.17142857142857143,351.2125,93.65666666666667,2023-11,2025-11,646,670,4,1,1,1,1.0,1.0,7.0,13.0,25,1,0.16,0,0,112.38799999999999,2809.7,1.92,1,4,2809.7,Low Value,Very Recent,2023-02,2025-08,637,667,10,0,1,1,3.0,2.0,2.3333333333333335,6.0,24,16.83,15.97,5,8,31,4,0.3225806451612903,2.4,1,0,0
C00971,8194.72,45,9,3,8,6,3,6,6,2023-02-01,2023-11-01,0.8571428571428571,0.5,0.3333333333333333,0.17142857142857143,910.5244444444444,182.10488888888887,2023-02,2023-11,637,646,3,0,0,0,2.0,1.0,3.5,7.0,10,25,0.3,1,1,819.472,8194.72,3.5999999999999996,25,3,8194.72,Mid Value,Inactive,2023-02,2025-12,637,671,19,1,1,1,4.0,3.0,0.8888888888888888,8.0,49,40.09,30.82,6,12,35,0,0.5428571428571428,2.5789473684210527,1,0,1
C00972,240182.56,438,29,12,5,3,3,5,5,2023-01-01,2025-10-01,0.42857142857142855,0.5,0.2777777777777778,0.14285714285714285,8282.157241379311,548.3620091324201,2023-01,2025-10,636,669,12,1,1,1,2.0,1.0,2.0,5.0,34,2,0.35294117647058826,0,0,7064.19294117647,240182.56,4.235294117647059,2,12,240182.56,Top Value,Recent,2023-01,2025-12,636,671,21,1,1,1,5.0,1.0,0.75,3.0,65,46.410000000000004,33.22,6,16,36,0,0.5833333333333334,3.0952380952380953,1,0,0
